;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
183;1rkc_A;1ydi_A;8;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_8.pdb;55.02172965059946
184;3bc1_E;3bc1_E;15;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_15.pdb;25.021835334634428
185;3byh_A;3byh_A;9;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_9.pdb;25.157891979323107
186;2djg_B;2djg_C;5;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_5.pdb;16.696477387938423
187;2djg_A;2djg_A;11;2djg_0_1_A_4.pdb;2djg_0_1_A_3.pdb;2djg_A.pdb;2djg_A_11.pdb;26.268959083385113
188;1rkc_B;1ydi_A;21;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_21.pdb;11.269153798886599
189;2c0l_A;2c0l_A;7;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_7.pdb;33.032575748830986
190;2djg_B;2djg_B;7;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_7.pdb;35.89129921605166
191;2djg_A;2djg_C;10;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_10.pdb;16.836004225964764
192;3bc1_B;3bc1_E;19;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_19.pdb;34.824478985448266
193;2djg_A;2djg_B;11;2djg_0_1_A_4.pdb;2djg_0_1_B_4.pdb;2djg_A.pdb;2djg_B_11.pdb;0.5539696414392841
194;2djg_B;2zl1_B;0;-;-;-;-;-1.0
195;2djg_B;2djg_C;6;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_6.pdb;14.109131720566545
196;1rkc_A;1rkc_B;20;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_20.pdb;0.6181549899089178
197;1rkc_A;1rkc_A;9;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_9.pdb;40.436064965132154
198;3bc1_E;3bc1_E;16;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_16.pdb;25.494532280375683
199;1i7x_C;1i7x_C;9;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_9.pdb;58.92010143125105
200;2djg_B;3c5j_A;0;-;-;-;-;-1.0
201;1rkc_A;1ydi_A;9;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_9.pdb;55.02169664426423
202;3bc1_B;3bc1_E;20;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_20.pdb;34.82445783380555
203;1rkc_B;1ydi_A;22;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_22.pdb;7.222878065476145
204;2djg_A;2djg_C;11;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_11.pdb;22.294356607412144
205;3byh_A;3byh_A;10;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_10.pdb;25.15789995830797
206;2djg_B;2djg_B;8;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_8.pdb;35.891286028888054
207;2djg_A;2djg_B;12;2djg_0_1_A_4.pdb;2djg_0_1_B_4.pdb;2djg_A.pdb;2djg_B_12.pdb;0.5540474347923698
208;2djg_B;2djg_C;7;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_7.pdb;16.696489450332532
209;1rkc_A;1rkc_B;21;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_21.pdb;0.6181687688330444
210;2c0l_A;2c0l_A;8;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_8.pdb;33.03257845849642
211;3bc1_E;3bc1_E;17;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_17.pdb;23.769563744018
212;2djg_A;2djg_C;12;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_12.pdb;12.795766931397173
213;1rkc_A;1rkc_A;10;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_10.pdb;40.436064965132154
214;1rkc_B;1ydi_A;23;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_23.pdb;11.269153798886599
215;3bc1_B;3bc1_E;21;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_21.pdb;34.82450202293455
216;1rkc_A;1ydi_A;10;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_10.pdb;55.021703830986986
217;2djg_B;2djg_C;8;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_8.pdb;17.002711909302658
218;2djg_A;2djg_B;13;2djg_0_1_A_4.pdb;2djg_0_1_B_4.pdb;2djg_A.pdb;2djg_B_13.pdb;0.5540374125864245
219;1rkc_A;1rkc_B;22;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_22.pdb;0.618202810401838
220;2djg_B;2djg_B;9;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_9.pdb;35.8912985379344
221;1i7x_C;1i7x_C;10;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_10.pdb;58.92010606250422
222;2djg_A;2djg_C;13;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_13.pdb;22.2943460571371
223;1rkc_B;1ydi_A;24;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_24.pdb;7.222878065476145
224;3bc1_B;3bc1_E;22;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_22.pdb;34.82447631333163
225;2c0l_A;2c0l_A;9;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_9.pdb;33.03258153164623
226;3byh_A;3byh_A;11;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_11.pdb;25.157899847019888
227;1rkc_A;1rkc_A;11;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_11.pdb;40.43606430244801
228;2djg_C;2zl1_B;0;-;-;-;-;-1.0
229;3bc1_E;3bc1_E;18;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_18.pdb;21.892043595015895
230;2djg_B;2djg_C;9;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_9.pdb;17.002715575812154
231;1rkc_A;1rkc_B;23;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_23.pdb;0.6181549899089178
232;2djg_C;3c5j_A;0;-;-;-;-;-1.0
233;1rkc_A;1ydi_A;11;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_11.pdb;55.02171272161568
234;1rkc_B;1ydi_A;25;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_25.pdb;11.269153798886599
235;2djg_A;2djg_C;14;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_14.pdb;17.23469471590807
236;2djg_B;2djg_B;10;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_10.pdb;37.2437527021864
237;3bc1_B;3bc1_E;23;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_23.pdb;37.780056029125674
238;1apy_B;1lya_A;0;-;-;-;-;-1.0
239;1rkc_A;1rkc_B;24;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_24.pdb;0.6181549899089178
240;2djg_A;2djg_C;15;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_15.pdb;17.92806304878803
241;3bc1_E;3bc1_E;19;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_19.pdb;21.892058062742283
242;2djg_C;2djg_C;1;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_1.pdb;41.18628741328485
243;1rkc_B;1ydi_A;26;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_26.pdb;11.269153959864028
244;1rkc_A;1rkc_A;12;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_12.pdb;40.436064965132154
245;1i7x_C;1i7x_C;11;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_11.pdb;58.92010558974286
246;2c0l_A;2c0l_A;10;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_10.pdb;33.03258153164623
247;3bc1_B;3bc1_E;24;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_24.pdb;37.780073985242474
248;2djg_B;2djg_C;10;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_10.pdb;16.247373061029887
249;3byh_A;3byh_A;12;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_12.pdb;25.157898370304164
250;2djg_B;2djg_B;11;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_11.pdb;37.24375194550439
251;1rkc_A;1ydi_A;12;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_12.pdb;55.021707849865756
252;1apy_B;1lya_B;0;-;-;-;-;-1.0
253;2djg_A;2djg_C;16;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_16.pdb;14.822412692337847
254;2djg_C;2djg_C;2;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_2.pdb;43.638493077819966
255;1rkc_B;1ydi_A;27;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_27.pdb;7.222878065476145
256;1rkc_A;1rkc_B;25;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_25.pdb;0.6181549899089178
257;1apy_B;1mhw_A;0;-;-;-;-;-1.0
258;3bc1_E;3bc1_E;20;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_20.pdb;28.928202536878953
259;2djg_B;2djg_C;11;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_11.pdb;16.857983851620123
260;3bc1_B;3bc1_E;25;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_25.pdb;29.164447171956013
261;2djg_C;2djg_C;3;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_3.pdb;43.63848446207842
262;2djg_A;2djg_C;17;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_17.pdb;16.836004225964764
263;1rkc_A;1rkc_A;13;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_13.pdb;40.436064965132154
264;1rkc_B;1ydi_A;28;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_28.pdb;7.222878065476145
265;2djg_B;2djg_B;12;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_12.pdb;37.24377742527909
266;2c0l_A;2c0l_A;11;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_11.pdb;33.03257978908318
267;1apy_B;1mhw_C;0;-;-;-;-;-1.0
268;1i7x_C;1i7x_C;12;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_12.pdb;58.92010606250422
269;1rkc_A;1ydi_A;13;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_13.pdb;55.02171272161568
270;1rkc_A;1rkc_B;26;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_26.pdb;0.6181549899089178
271;1apy_A;2djg_A;0;-;-;-;-;-1.0
272;3byh_A;3byh_A;13;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_13.pdb;25.15790219911234
273;2djg_B;2djg_C;12;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_12.pdb;15.161509451474865
274;3bc1_B;3bc1_E;26;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_26.pdb;37.780073985242474
275;3bc1_E;3bc1_E;21;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_21.pdb;28.928202536878953
276;2djg_C;2djg_C;4;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_4.pdb;43.63847591171189
277;1rkc_B;1ydi_A;29;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_29.pdb;7.2228806440252
278;2djg_B;2djg_B;13;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_13.pdb;37.24375497498403
279;2djg_A;2djg_C;18;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_18.pdb;17.2346913896566
280;1rkc_A;1rkc_B;27;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_27.pdb;0.6181549899089178
281;2djg_B;2djg_C;13;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_13.pdb;16.594391854402723
282;1rkc_A;1rkc_A;14;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_14.pdb;40.436064965132154
283;3bc1_B;3bc1_E;27;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_27.pdb;23.56628858935259
284;2c0l_A;2c0l_A;12;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_12.pdb;33.03258153164623
285;2djg_C;2djg_C;5;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_5.pdb;43.638493077819966
286;1rkc_A;1ydi_A;14;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_14.pdb;55.02171376103745
287;1rkc_B;1ydi_A;30;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_30.pdb;7.22287217389545
288;1i7x_C;1i7x_C;13;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_13.pdb;58.92010294848489
289;3bc1_E;3bc1_E;22;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_22.pdb;26.80048755109969
290;2djg_A;2djg_C;19;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_19.pdb;16.836014582494816
291;2djg_B;2djg_C;14;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_14.pdb;16.857959303996335
292;3byh_A;3byh_A;14;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_14.pdb;25.15789495376633
293;2djg_B;2djg_B;14;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_14.pdb;40.54670066453622
294;2djg_C;2djg_C;6;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_6.pdb;43.63850343033897
295;1rkc_A;1rkc_B;28;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_28.pdb;0.6181549899089178
296;1apy_A;1apy_B;1;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_1.pdb;5.039818440241277
297;1rkc_B;1ydi_A;31;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_31.pdb;7.222847194539549
298;3bc1_B;3bc1_E;28;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_28.pdb;29.16443635255296
299;1rkc_A;1rkc_A;15;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_15.pdb;40.43607719404686
300;2djg_A;2djg_C;20;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_20.pdb;16.836026648297924
301;2djg_C;2djg_C;7;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_7.pdb;43.638493077819966
302;2c0l_A;2c0l_A;13;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_13.pdb;33.03258153164623
303;2djg_B;2djg_C;15;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_15.pdb;16.696485784054023
304;3bc1_E;3bc1_E;23;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_23.pdb;26.80048755109969
305;1apy_A;1apy_B;2;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_2.pdb;5.039740187314136
306;2djg_B;2djg_B;15;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_15.pdb;45.81154181084673
307;1rkc_A;1ydi_A;15;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_15.pdb;55.02172836822508
308;3bc1_B;3bc1_E;29;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_29.pdb;29.164442736300323
309;1rkc_B;1ydi_A;32;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_32.pdb;11.269062279241764
310;1rkc_A;1rkc_B;29;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_29.pdb;0.6181653682755204
311;1i7x_C;1i7x_C;14;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_14.pdb;58.92010518437183
312;2djg_A;2djg_C;21;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_21.pdb;16.836000037041245
313;2djg_C;2djg_C;8;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_8.pdb;43.638493077819966
314;3byh_A;3byh_A;15;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_15.pdb;25.157885780092755
315;1apy_A;1apy_B;3;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_3.pdb;19.321655101918246
316;1rkc_A;1rkc_A;16;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_16.pdb;54.92812102506071
317;2djg_B;2djg_C;16;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_16.pdb;13.625575982376983
318;2djg_B;2djg_B;16;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_16.pdb;40.546697863265095
319;3bc1_E;3bc1_E;24;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_24.pdb;26.80048755109969
320;1rkc_B;1ydi_A;33;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_33.pdb;7.222882087992278
321;2djg_A;2djg_C;22;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_22.pdb;17.526665241069896
322;2c0l_A;2c0l_A;14;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_14.pdb;23.47850135923848
323;1rkc_A;1rkc_B;30;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_30.pdb;0.6181549899089178
324;2djg_C;2djg_C;9;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_9.pdb;43.638493077819966
325;1rkc_A;1ydi_A;16;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_16.pdb;55.02171272161568
326;3bc1_B;3bc1_E;30;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_30.pdb;37.78010338906055
327;2djg_B;2djg_C;17;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_17.pdb;16.6964635074324
328;1apy_A;1apy_B;4;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_4.pdb;5.039740187314136
329;2djg_B;2djg_B;17;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_17.pdb;45.81153960060326
330;2djg_A;2djg_C;23;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_23.pdb;22.294340556924574
331;2djg_C;2djg_C;10;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_10.pdb;43.638493077819966
332;1rkc_A;1rkc_A;17;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_17.pdb;40.43606639826772
333;3byh_A;3byh_A;16;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_16.pdb;25.15784817425196
334;1rkc_B;1ydi_A;34;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_34.pdb;7.222878065476145
335;1i7x_C;1i7x_C;15;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_15.pdb;58.92010596397926
336;1rkc_A;1rkc_B;31;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_31.pdb;0.6181549899089178
337;3bc1_E;3bc1_E;25;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_25.pdb;25.153192100481565
338;3bc1_B;3bc1_E;31;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_31.pdb;23.566353238937435
339;1apy_A;1apy_B;5;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_5.pdb;5.039741341386427
340;2djg_B;2djg_C;18;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_18.pdb;16.59439992783908
341;2c0l_A;2c0l_A;15;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_15.pdb;23.47854622894407
342;2djg_C;2djg_C;11;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_11.pdb;43.63850343033897
343;2djg_A;2djg_C;24;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_24.pdb;22.2943620832219
344;2djg_B;2djg_B;18;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_18.pdb;45.811541478096764
345;1apy_A;2djg_B;0;-;-;-;-;-1.0
346;1rkc_A;1rkc_B;32;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_32.pdb;0.6181549899089178
347;1rkc_B;1ydi_A;35;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_35.pdb;7.222882087992278
348;1apy_A;2djg_C;0;-;-;-;-;-1.0
349;3bc1_B;3bc1_E;32;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_32.pdb;29.16441463284751
350;1apy_A;1mhw_A;0;-;-;-;-;-1.0
351;1apy_A;1apy_B;6;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_6.pdb;5.039740187314136
352;3bc1_E;3bc1_E;26;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_26.pdb;25.153201532804093
353;2djg_B;2djg_C;19;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_19.pdb;16.696477671971866
354;2djg_C;2djg_C;12;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_12.pdb;43.638493077819966
355;1apy_A;1lya_A;0;-;-;-;-;-1.0
356;2djg_A;2djg_C;25;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_25.pdb;17.92806315651404
357;3byh_A;3byh_A;17;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_17.pdb;25.15789495376633
358;1apy_A;1apy_A;1;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_1.pdb;31.914725801979372
359;2djg_B;2djg_B;19;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_19.pdb;37.96331785617623
360;1rkc_A;1rkc_B;33;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_33.pdb;0.6181549899089178
361;1rkc_B;1ydi_A;36;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_36.pdb;7.222878065476145
