;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
189;2djg_B;2djg_B;13;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_13.pdb;26.668993901568772
190;1rkc_B;1ydi_A;16;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_16.pdb;2.266143172137727
191;1rkc_A;1rkc_B;21;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_21.pdb;0.9566339685148578
192;1i7x_C;1i7x_C;12;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_12.pdb;23.78979118179515
193;2c0l_A;2c0l_A;14;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_14.pdb;11.539984431942539
194;2djg_A;2djg_C;7;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_7.pdb;19.263911859811774
195;3bc1_B;3bc1_E;16;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_16.pdb;10.39346456036438
196;1apy_A;1apy_B;2;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_2.pdb;4.077764138662879
197;3bc1_E;3bc1_E;18;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_18.pdb;24.21678261727995
198;2djg_B;2djg_B;14;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_14.pdb;17.268376815906773
199;3byh_A;3byh_A;11;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_11.pdb;14.045433152103815
200;1rkc_A;1rkc_B;22;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_22.pdb;0.9566721930440163
201;1rkc_B;1ydi_A;17;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_17.pdb;2.266139645510525
202;2djg_A;2djg_C;8;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_8.pdb;19.564233052835387
203;3bc1_B;3bc1_E;17;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_17.pdb;10.393462096431508
204;2djg_B;2djg_C;1;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_1.pdb;16.57626473329684
205;2c0l_A;2c0l_A;15;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_15.pdb;11.53999235673452
206;1apy_A;1apy_B;3;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_3.pdb;17.598430893070123
207;2djg_B;2djg_B;15;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_15.pdb;28.179067726927407
208;3bc1_E;3bc1_E;19;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_19.pdb;24.21677439099416
209;2djg_A;2djg_C;9;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_9.pdb;19.564233052835387
210;1rkc_A;1rkc_B;23;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_23.pdb;0.9566233953273101
211;1rkc_B;1ydi_A;18;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_18.pdb;2.266141752283325
212;2djg_B;2djg_C;2;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_2.pdb;17.47709952541848
213;1i7x_C;1i7x_C;13;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_13.pdb;23.789787873390328
214;3bc1_B;3bc1_E;18;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_18.pdb;15.437927157251284
215;1i7x_A;1i7x_C;1;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_1.pdb;14.13714220720887
216;1apy_A;1apy_B;4;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_4.pdb;4.077764138662879
217;3byh_A;3byh_A;12;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_12.pdb;14.045433152103815
218;2djg_B;2djg_B;16;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_16.pdb;17.268376815906773
219;2djg_A;2djg_C;10;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_10.pdb;9.648681700382825
220;3bc1_E;3bc1_E;20;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_20.pdb;23.910080181018227
221;2c0l_A;2c0l_A;16;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_16.pdb;22.644509524964977
222;1rkc_B;1ydi_A;19;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_19.pdb;2.266139645510525
223;1rkc_A;1rkc_B;24;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_24.pdb;0.9566233953273101
224;3bc1_B;3bc1_E;19;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_19.pdb;15.437931777253715
225;2djg_B;2djg_C;3;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_3.pdb;16.576263435045338
226;1apy_A;1apy_B;5;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_5.pdb;4.077764744392487
227;2djg_A;2djg_C;11;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_11.pdb;19.564240566714258
228;2djg_B;2djg_B;17;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_17.pdb;28.179067726927407
229;1rkc_B;1ydi_A;20;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_20.pdb;2.266141752283325
230;3bc1_B;3bc1_E;20;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_20.pdb;15.437927776052256
231;3bc1_E;3bc1_E;21;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_21.pdb;23.910080181018227
232;1rkc_A;1rkc_B;25;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_25.pdb;0.9566197719994439
233;2djg_B;2djg_C;4;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_4.pdb;16.523966544636885
234;3byh_A;3byh_A;13;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_13.pdb;14.045439292747893
235;1apy_A;1apy_B;6;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_6.pdb;4.077764138662879
236;1i7x_C;1i7x_C;14;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_14.pdb;23.78979118179515
237;2c0l_A;2c0l_A;17;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_17.pdb;22.6445143461907
238;2djg_A;2djg_C;12;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_12.pdb;10.508826218940497
239;1i7x_A;1i7x_C;2;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_2.pdb;31.6604398623191
240;2djg_B;2djg_B;18;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_18.pdb;28.179067726927407
241;1rkc_B;1ydi_A;21;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_21.pdb;2.228852598213404
242;3bc1_B;3bc1_E;21;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_21.pdb;15.437930573040056
243;2djg_B;2djg_C;5;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_5.pdb;16.57626473329684
244;1rkc_A;1rkc_B;26;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_26.pdb;0.956618828242897
245;3bc1_E;3bc1_E;22;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_22.pdb;24.774028076652627
246;2djg_A;2djg_C;13;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_13.pdb;19.564221045378986
247;1apy_A;1apy_B;7;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_7.pdb;7.638360653435981
248;2djg_C;2djg_C;1;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_1.pdb;24.723018565841627
249;1rkc_B;1ydi_A;22;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_22.pdb;2.266141752283325
250;2djg_B;2djg_B;19;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_19.pdb;17.362907342189107
251;2djg_B;2djg_C;6;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_6.pdb;12.449660938835317
252;3bc1_B;3bc1_E;22;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_22.pdb;15.437927157251284
253;2djg_A;2djg_C;14;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_14.pdb;14.526824402015514
254;2djg_C;2djg_C;2;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_2.pdb;14.511051896447919
255;2c0l_A;2c0l_A;18;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_18.pdb;22.64452249611227
256;1rkc_A;1rkc_B;27;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_27.pdb;0.9566233953273101
257;3bc1_E;3bc1_E;23;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_23.pdb;24.774028076652627
258;3byh_A;3byh_A;14;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_14.pdb;14.045433152103815
259;1apy_A;1apy_B;8;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_8.pdb;7.638363709392244
260;1rkc_B;1ydi_A;23;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_23.pdb;2.228852598213404
261;2djg_B;2djg_C;7;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_7.pdb;16.57626408017003
262;2djg_A;2djg_C;15;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_15.pdb;13.067889539103678
263;3bc1_B;3bc1_E;23;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_23.pdb;10.39346456036438
264;2djg_B;2djg_B;20;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_20.pdb;17.268376815906773
265;1i7x_C;1i7x_C;15;1i7x_0_1_C_1.pdb;1i7x_0_1_A_1.pdb;1i7x_C.pdb;1i7x_C_15.pdb;23.78979118179515
266;2djg_C;2djg_C;3;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_3.pdb;14.511000269771113
267;1i7x_A;1i7x_C;3;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_3.pdb;31.660428886044393
268;1rkc_A;1rkc_B;28;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_28.pdb;0.9566233953273101
269;2c0l_A;2c0l_A;19;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_19.pdb;11.697309414569348
270;3bc1_E;3bc1_E;24;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_24.pdb;24.774028076652627
271;1apy_A;1apy_B;9;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_9.pdb;7.638363709392244
272;2djg_B;2djg_C;8;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_8.pdb;16.52396526803186
273;2djg_A;2djg_C;16;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_16.pdb;13.412956736468754
274;3bc1_B;3bc1_E;24;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_24.pdb;10.39346456036438
275;1rkc_B;1ydi_A;24;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_24.pdb;2.266141752283325
276;2djg_B;2djg_B;21;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_21.pdb;26.668993901568772
277;3byh_A;3byh_A;15;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_15.pdb;14.045433152103815
278;2djg_C;2djg_C;4;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_4.pdb;14.511000269771113
279;1rkc_A;1rkc_B;29;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_29.pdb;0.9566258037798541
280;1apy_A;1apy_B;10;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_10.pdb;18.267749674992377
281;3bc1_E;3bc1_E;25;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_25.pdb;24.78968630224063
282;2djg_B;2djg_C;9;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_9.pdb;16.52396673596482
283;2c0l_A;2c0l_A;20;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_20.pdb;11.697298711697448
284;2djg_A;2djg_C;17;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_17.pdb;9.648684380550748
285;2djg_C;2djg_C;5;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_5.pdb;14.511051896447919
286;1i7x_A;1i7x_C;4;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_4.pdb;14.137139334500404
287;1rkc_A;1ydi_A;1;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_1.pdb;28.760018762529945
288;1rkc_A;1rkc_A;1;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_1.pdb;14.629078517743054
289;3bc1_B;3bc1_E;25;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_25.pdb;5.598439164913648
290;2djg_B;2djg_B;22;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_22.pdb;26.668938038015607
291;1rkc_B;1ydi_A;25;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_25.pdb;2.228852598213404
292;1rkc_A;1rkc_B;30;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_30.pdb;0.9566233953273101
293;3byh_A;3byh_A;16;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_16.pdb;14.045424759617761
294;2djg_B;2djg_C;10;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_10.pdb;13.418339924485924
295;1apy_A;1apy_B;11;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_11.pdb;17.87700963424706
296;2djg_A;2djg_C;18;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_18.pdb;14.526808761576328
297;3bc1_E;3bc1_E;26;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_26.pdb;24.78967633900546
298;2djg_C;2djg_C;6;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_6.pdb;14.511051896447919
299;1apy_A;1apy_A;1;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_1.pdb;25.448516267592474
300;3bc1_B;3bc1_E;26;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_26.pdb;10.39346456036438
301;2djg_B;2djg_B;23;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_23.pdb;17.268376815906773
302;1rkc_B;1ydi_A;26;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_26.pdb;2.228852598213404
303;2c0l_A;2c0l_A;21;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_21.pdb;11.53999235673452
304;1rkc_A;1rkc_B;31;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_31.pdb;0.9566233953273101
305;1rkc_A;1rkc_A;2;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_2.pdb;14.629072538760184
306;1rkc_A;1ydi_A;2;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_2.pdb;28.76000587884056
307;2djg_C;2djg_C;7;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_7.pdb;14.511051896447919
308;1apy_A;1apy_B;12;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_12.pdb;7.638363709392244
309;2djg_A;2djg_C;19;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_19.pdb;9.648688213331356
310;2djg_B;2djg_C;11;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_11.pdb;16.662229490073553
311;3bc1_E;3bc1_E;27;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_27.pdb;24.250211200595245
312;1apy_A;1apy_A;2;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_2.pdb;25.44852282937127
313;1i7x_A;1i7x_C;5;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_5.pdb;14.137132808496132
314;3bc1_B;3bc1_E;27;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_27.pdb;4.210368378709756
315;1rkc_B;1ydi_A;27;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_27.pdb;2.266141752283325
316;2djg_B;2djg_B;24;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_24.pdb;17.268376815906773
317;3byh_A;3byh_A;17;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_17.pdb;14.045433152103815
318;1rkc_A;1rkc_B;32;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_32.pdb;0.9566233953273101
319;2djg_C;2djg_C;8;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_8.pdb;14.511051896447919
320;2djg_A;2djg_C;20;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_20.pdb;9.648691690319184
321;2djg_B;2djg_C;12;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_12.pdb;13.928216202191926
322;1rkc_A;1ydi_A;3;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_3.pdb;28.760007947469095
323;1rkc_A;1rkc_A;3;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_3.pdb;14.6290940981684
324;2c0l_A;2c0l_A;22;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_22.pdb;11.540001279305331
325;1apy_A;1apy_B;13;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_13.pdb;18.267752500503704
326;3bc1_E;3bc1_E;28;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_28.pdb;25.360703638287944
327;1apy_A;1apy_A;3;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_3.pdb;25.44852282937127
328;3bc1_B;3bc1_E;28;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_28.pdb;5.598389278816092
329;1rkc_B;1ydi_A;28;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_28.pdb;2.266141752283325
330;2djg_C;2djg_C;9;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_9.pdb;14.511051896447919
331;1rkc_A;1rkc_B;33;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_33.pdb;0.9566233953273101
332;2djg_A;2djg_C;21;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_21.pdb;9.648673415006
333;2djg_B;2djg_B;25;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_25.pdb;17.268376815906773
334;1apy_A;2djg_B;0;-;-;-;-;-1.0
335;1apy_A;2djg_C;0;-;-;-;-;-1.0
336;1apy_A;1mhw_A;0;-;-;-;-;-1.0
337;2djg_B;2djg_C;13;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_13.pdb;16.269603014009903
338;1apy_A;1lya_A;0;-;-;-;-;-1.0
339;1apy_A;1apy_B;14;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_14.pdb;18.267749674992377
340;1apy_A;1lya_B;0;-;-;-;-;-1.0
341;3bc1_B;3bc1_E;29;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_29.pdb;5.59839244458483
342;3byh_A;3byh_A;18;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_18.pdb;14.045436912873441
343;1apy_A;1mhw_C;0;-;-;-;-;-1.0
344;1i7x_A;1i7x_C;6;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_6.pdb;14.137142920686825
345;1apy_A;2zl1_B;0;-;-;-;-;-1.0
346;2djg_C;2djg_C;10;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_10.pdb;14.511051896447919
347;1rkc_A;1rkc_A;4;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_4.pdb;14.62907349595875
348;1rkc_A;1ydi_A;4;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_4.pdb;28.76000587884056
349;2djg_A;2djg_C;22;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_22.pdb;7.320265101703878
350;1apy_A;1apy_A;4;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_4.pdb;25.44851057923806
351;1rkc_B;1ydi_A;29;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_29.pdb;2.266144756757467
352;3bc1_E;3bc1_E;29;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_29.pdb;24.789688257142046
353;2c0l_A;2c0l_A;23;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_23.pdb;11.539994405546908
354;1rkc_A;1rkc_B;34;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_34.pdb;0.9566301091297732
355;2djg_B;2djg_C;14;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_14.pdb;16.66221453380038
356;1apy_A;1apy_B;15;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_15.pdb;18.267749674992377
357;2djg_C;2djg_C;11;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_11.pdb;14.511051896447919
358;3bc1_B;3bc1_E;30;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_30.pdb;10.39348213656999
359;2djg_A;2djg_C;23;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_23.pdb;19.56422186865469
360;1rkc_B;1ydi_A;30;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_30.pdb;2.266140783396101
361;1apy_A;1apy_A;5;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_5.pdb;0.8828597269501937
362;3bc1_E;3bc1_E;30;2if0_0_3_A_1.pdb;2if0_0_3_B_1.pdb;3bc1_E.pdb;3bc1_E_30.pdb;25.38515776342725
363;1rkc_A;1rkc_A;5;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_5.pdb;14.6290733276348
364;3byh_A;3byh_A;19;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_19.pdb;14.045433152103815
