;rec;lig;#dock;pdb_expr_rec;pdb_expr_lig;pdb_dock_rec;pdb_dock_lig;deviation
194;3bc1_B;3bc1_E;15;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_15.pdb;10.39346456036438
195;1apy_A;1apy_B;6;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_6.pdb;4.077764138662879
196;1apy_A;1apy_A;3;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_3.pdb;25.448522829371274
197;2djg_A;2djg_C;7;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_7.pdb;19.26391185981178
198;1rkc_A;1rkc_B;18;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_18.pdb;0.9566287864834346
199;1rkc_B;1ydi_A;16;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_16.pdb;2.2661431721377245
200;2djg_B;2djg_B;14;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_14.pdb;17.268376815906773
201;2djg_B;2djg_C;1;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_1.pdb;16.576264733296853
202;2djg_C;2djg_C;1;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_1.pdb;24.723018565841627
203;1apy_B;1apy_B;1;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_1.pdb;18.441907475739296
204;3bc1_B;3bc1_E;16;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_16.pdb;10.39346456036438
205;2c0l_A;2c0l_A;18;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_18.pdb;22.644522496112273
206;2djg_A;2djg_C;8;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_8.pdb;19.564233052835398
207;1apy_A;1apy_A;4;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_4.pdb;25.448510579238057
208;1rkc_A;1rkc_B;19;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_19.pdb;0.9566233953273113
209;1apy_A;1apy_B;7;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_7.pdb;7.638360653435982
210;1rkc_B;1ydi_A;17;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_17.pdb;2.2661396455105254
211;3byh_A;3byh_A;14;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_14.pdb;14.045433152103811
212;2djg_B;2djg_B;15;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_15.pdb;28.179067726927407
213;2djg_C;2djg_C;2;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_2.pdb;14.511051896447919
214;3bc1_B;3bc1_E;17;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_17.pdb;10.393462096431508
215;2djg_B;2djg_C;2;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_2.pdb;17.477099525418478
216;1apy_B;1apy_B;2;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_2.pdb;19.360940813938136
217;1apy_A;1apy_B;8;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_8.pdb;7.638363709392244
218;2djg_A;2djg_C;9;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_9.pdb;19.564233052835398
219;1rkc_A;1rkc_B;20;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_20.pdb;0.9566233953273113
220;1apy_A;1apy_A;5;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_5.pdb;0.8828597269501931
221;1rkc_B;1ydi_A;18;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_18.pdb;2.266141752283325
222;2c0l_A;2c0l_A;19;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_19.pdb;11.697309414569359
223;2djg_B;2djg_B;16;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_16.pdb;17.268376815906773
224;2djg_C;2djg_C;3;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_3.pdb;14.511000269771113
225;2djg_B;2djg_C;3;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_3.pdb;16.57626343504533
226;3bc1_B;3bc1_E;18;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_18.pdb;15.437927157251284
227;1apy_B;1apy_B;3;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_3.pdb;19.360937451982405
228;2djg_A;2djg_C;10;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_10.pdb;9.648681700382827
229;1apy_A;1apy_B;9;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_9.pdb;7.638363709392244
230;3byh_A;3byh_A;15;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_15.pdb;14.045433152103811
231;1apy_A;1apy_A;6;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_6.pdb;0.8828553168217584
232;1rkc_B;1ydi_A;19;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_19.pdb;2.2661396455105254
233;1rkc_A;1rkc_B;21;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_21.pdb;0.9566339685148583
234;2djg_B;2djg_B;17;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_17.pdb;28.179067726927407
235;2djg_C;2djg_C;4;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_4.pdb;14.511000269771113
236;2c0l_A;2c0l_A;20;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_20.pdb;11.697298711697442
237;2djg_B;2djg_C;4;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_4.pdb;16.52396654463688
238;3bc1_B;3bc1_E;19;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_19.pdb;15.437931777253715
239;2djg_A;2djg_C;11;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_11.pdb;19.564240566714254
240;1apy_B;1apy_B;4;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_4.pdb;19.085291239154927
241;1rkc_A;1rkc_B;22;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_22.pdb;0.9566721930440149
242;1apy_A;1apy_A;7;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_7.pdb;0.8828612859677731
243;1rkc_B;1ydi_A;20;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_20.pdb;2.266141752283325
244;1apy_A;1apy_B;10;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_10.pdb;18.26774967499238
245;2djg_C;2djg_C;5;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_5.pdb;14.511051896447919
246;2djg_B;2djg_B;18;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_18.pdb;28.179067726927407
247;3byh_A;3byh_A;16;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_16.pdb;14.045424759617763
248;2djg_B;2djg_C;5;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_5.pdb;16.576264733296853
249;2djg_A;2djg_C;12;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_12.pdb;10.5088262189405
250;3bc1_B;3bc1_E;20;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_20.pdb;15.43792777605226
251;2c0l_A;2c0l_A;21;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_21.pdb;11.539992356734524
252;1apy_B;1apy_B;5;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_5.pdb;19.085291239154927
253;2djg_C;2djg_C;6;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_6.pdb;14.511051896447919
254;1apy_A;1apy_A;8;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_8.pdb;0.8828583613831843
255;1rkc_A;1rkc_B;23;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_23.pdb;0.9566233953273113
256;1i7x_A;1i7x_C;1;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_1.pdb;14.137142207208873
257;1apy_A;1apy_B;11;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_11.pdb;17.877009634247067
258;1rkc_B;1ydi_A;21;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_21.pdb;2.228852598213406
259;2djg_B;2djg_B;19;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_19.pdb;17.362907342189107
260;2djg_B;2djg_C;6;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_6.pdb;12.449660938835311
261;2djg_A;2djg_C;13;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_13.pdb;19.56422104537898
262;3bc1_B;3bc1_E;21;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_21.pdb;15.437930573040061
263;2djg_C;2djg_C;7;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_7.pdb;14.511051896447919
264;1rkc_A;1rkc_B;24;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_24.pdb;0.9566233953273113
265;1apy_A;1apy_A;9;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_9.pdb;0.8828687463813711
266;1apy_B;1apy_B;6;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_6.pdb;19.360940813938136
267;3byh_A;3byh_A;17;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_17.pdb;14.045433152103811
268;1rkc_B;1ydi_A;22;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_22.pdb;2.266141752283325
269;1apy_A;1apy_B;12;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_12.pdb;7.638363709392244
270;2c0l_A;2c0l_A;22;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_22.pdb;11.540001279305327
271;2djg_B;2djg_C;7;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_7.pdb;16.57626408017003
272;2djg_A;2djg_C;14;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_14.pdb;14.526824402015507
273;2djg_B;2djg_B;20;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_20.pdb;17.268376815906773
274;2djg_C;2djg_C;8;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_8.pdb;14.511051896447919
275;3bc1_B;3bc1_E;22;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_22.pdb;15.437927157251284
276;1rkc_A;1rkc_B;25;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_25.pdb;0.9566197719994448
277;1apy_B;1apy_B;7;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_7.pdb;19.36097055017532
278;1apy_A;1apy_A;10;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_10.pdb;0.8828591483741067
279;1i7x_A;1i7x_C;2;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_2.pdb;31.6604398623191
280;1apy_A;1apy_B;13;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_13.pdb;18.267752500503704
281;1rkc_B;1ydi_A;23;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_23.pdb;2.228852598213406
282;2djg_B;2djg_C;8;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_8.pdb;16.52396526803186
283;2djg_A;2djg_C;15;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_15.pdb;13.06788953910367
284;2djg_C;2djg_C;9;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_9.pdb;14.511051896447919
285;2c0l_A;2c0l_A;23;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_23.pdb;11.53999440554691
286;2djg_B;2djg_B;21;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_21.pdb;26.668993901568772
287;3byh_A;3byh_A;18;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_18.pdb;14.04543691287344
288;3bc1_B;3bc1_E;23;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_23.pdb;10.39346456036438
289;1rkc_A;1rkc_B;26;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_26.pdb;0.9566188282428971
290;1apy_B;1apy_B;8;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_8.pdb;18.441909213254302
291;1apy_A;1apy_A;11;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_11.pdb;0.8828597269501931
292;1rkc_B;1ydi_A;24;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_24.pdb;2.266141752283325
293;1apy_A;1apy_B;14;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_14.pdb;18.26774967499238
294;1i7x_A;1i7x_C;3;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_3.pdb;31.660428886044407
295;2djg_B;2djg_C;9;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_9.pdb;16.523966735964812
296;2djg_C;2djg_C;10;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_10.pdb;14.511051896447919
297;2djg_A;2djg_C;16;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_16.pdb;13.412956736468754
298;2djg_B;2djg_B;22;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_22.pdb;26.668938038015607
299;3bc1_B;3bc1_E;24;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_24.pdb;10.39346456036438
300;2c0l_A;2c0l_A;24;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_24.pdb;22.644513964944828
301;1rkc_A;1rkc_B;27;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_27.pdb;0.9566233953273113
302;1apy_A;1apy_A;12;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_12.pdb;0.8828597269501931
303;1apy_B;1apy_B;9;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_9.pdb;19.360940813938136
304;3byh_A;3byh_A;19;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_19.pdb;14.045433152103811
305;1rkc_A;1ydi_A;1;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_1.pdb;28.760018762529945
306;1rkc_A;1rkc_A;1;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_1.pdb;14.629078517743055
307;2djg_C;2djg_C;11;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_11.pdb;14.511051896447919
308;2djg_B;2djg_C;10;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_10.pdb;13.418339924485919
309;1rkc_B;1ydi_A;25;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_25.pdb;2.228852598213406
310;1apy_A;1apy_B;15;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_15.pdb;18.26774967499238
311;2djg_A;2djg_C;17;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_17.pdb;9.648684380550746
312;3bc1_B;3bc1_E;25;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_25.pdb;5.5984391649136445
313;2djg_B;2djg_B;23;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_23.pdb;17.268376815906773
314;1i7x_A;1i7x_C;4;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_4.pdb;14.137139334500404
315;1apy_A;1apy_A;13;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_13.pdb;0.8828738577622941
316;1rkc_A;1rkc_B;28;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_28.pdb;0.9566233953273113
317;1apy_B;1apy_B;10;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_10.pdb;19.360940813938136
318;2c0l_A;2c0l_A;25;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_25.pdb;22.644514080252574
319;2djg_C;2djg_C;12;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_12.pdb;14.511051896447919
320;1apy_A;1apy_B;16;1apy_0_1_A_1.pdb;1apy_0_1_B_1.pdb;1apy_A.pdb;1apy_B_16.pdb;18.26774967499238
321;2djg_B;2djg_C;11;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_11.pdb;16.66222949007354
322;1rkc_B;1ydi_A;26;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_26.pdb;2.228852598213406
323;1apy_A;3c5j_A;0;-;-;-;-;-1.0
324;1apy_B;2djg_A;0;-;-;-;-;-1.0
325;1rkc_A;1ydi_A;2;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_2.pdb;28.76000587884054
326;2djg_A;2djg_C;18;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_18.pdb;14.526808761576333
327;1rkc_A;1rkc_A;2;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_2.pdb;14.629072538760184
328;1apy_B;2djg_B;0;-;-;-;-;-1.0
329;3byh_A;3byh_A;20;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_20.pdb;14.045433152103811
330;1apy_B;2djg_C;0;-;-;-;-;-1.0
331;1apy_B;2zl1_B;0;-;-;-;-;-1.0
332;1apy_B;3c5j_A;0;-;-;-;-;-1.0
333;3bc1_B;3bc1_E;26;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_26.pdb;10.39346456036438
334;2djg_B;2djg_B;24;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_24.pdb;17.268376815906773
335;1apy_A;1apy_A;14;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_14.pdb;0.8828597269501931
336;1apy_B;1apy_B;11;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_11.pdb;19.360940813938136
337;1rkc_A;1rkc_B;29;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_29.pdb;0.9566258037798533
338;2djg_C;2djg_C;13;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_13.pdb;14.511051896447919
339;2djg_A;2djg_C;19;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_19.pdb;9.64868821333136
340;2djg_B;2djg_C;12;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_12.pdb;13.928216202191932
341;1rkc_B;1ydi_A;27;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_27.pdb;2.266141752283325
342;2c0l_A;2c0l_A;26;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_26.pdb;20.77155010278029
343;1i7x_A;1i7x_C;5;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_5.pdb;14.13713280849613
344;1rkc_A;1ydi_A;3;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_3.pdb;28.760007947469095
345;3bc1_B;3bc1_E;27;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_27.pdb;4.210368378709754
346;2djg_B;2djg_B;25;2djg_0_1_B_3.pdb;2djg_0_1_B_2.pdb;2djg_B.pdb;2djg_B_25.pdb;17.268376815906773
347;1rkc_A;1rkc_A;3;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_3.pdb;14.629094098168398
348;3byh_A;3byh_A;21;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_21.pdb;14.045433152103811
349;1apy_A;1apy_A;15;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_15.pdb;0.882862089484271
350;2djg_C;2djg_C;14;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_14.pdb;14.511051896447919
351;1apy_B;1apy_B;12;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_12.pdb;19.360940813938136
352;1rkc_A;1rkc_B;30;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_30.pdb;0.9566233953273113
353;2djg_A;2djg_C;20;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_20.pdb;9.648691690319183
354;2djg_B;2djg_C;13;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_13.pdb;16.269603014009906
355;1rkc_B;1ydi_A;28;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_28.pdb;2.266141752283325
356;3bc1_B;3bc1_E;28;3bc1_0_1_B_1.pdb;3bc1_0_1_A_1.pdb;3bc1_B.pdb;3bc1_E_28.pdb;5.598389278816093
357;1rkc_A;1ydi_A;4;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1ydi_A_4.pdb;28.76000587884054
358;2c0l_A;2c0l_A;27;2j9q_0_1_A_1.pdb;2j9q_0_1_B_1.pdb;2c0l_A.pdb;2c0l_A_27.pdb;11.697309414569359
359;1ck4_A;1ck4_A;1;1qc5_0_1_B_1.pdb;1qc5_0_1_A_1.pdb;1ck4_A.pdb;1ck4_A_1.pdb;-2.0
360;1rkc_A;1rkc_A;4;2hsq_0_3_A_4.pdb;2hsq_0_3_A_3.pdb;1rkc_A.pdb;1rkc_A_4.pdb;14.62907349595875
361;1apy_B;1apy_B;13;1apy_0_1_B_1.pdb;1apy_0_1_D_1.pdb;1apy_B.pdb;1apy_B_13.pdb;19.085292195464856
362;2djg_C;2djg_C;15;2djg_0_1_C_4.pdb;2djg_0_1_C_2.pdb;2djg_C.pdb;2djg_C_15.pdb;14.511051896447919
363;1apy_A;1apy_A;16;1apy_0_1_A_1.pdb;1apy_0_1_C_1.pdb;1apy_A.pdb;1apy_A_16.pdb;0.8828597269501931
364;1rkc_A;1rkc_B;31;1rkc_0_1_A_1.pdb;1rkc_0_1_B_1.pdb;1rkc_A.pdb;1rkc_B_31.pdb;0.9566233953273113
365;1i7x_A;1i7x_C;6;1i7x_0_1_A_1.pdb;1i7x_0_1_C_1.pdb;1i7x_A.pdb;1i7x_C_6.pdb;14.137142920686829
366;2djg_A;2djg_C;21;2djg_0_1_A_4.pdb;2djg_0_1_C_4.pdb;2djg_A.pdb;2djg_C_21.pdb;9.648673415006
367;2djg_B;2djg_C;14;2djg_0_1_B_4.pdb;2djg_0_1_C_4.pdb;2djg_B.pdb;2djg_C_14.pdb;16.66221453380038
368;1rkc_B;1ydi_A;29;1rkc_0_1_B_1.pdb;1rkc_0_1_A_1.pdb;1rkc_B.pdb;1ydi_A_29.pdb;2.266144756757467
369;3byh_A;3byh_A;22;4jhd_0_1_A_1.pdb;4jhd_0_1_B_1.pdb;3byh_A.pdb;3byh_A_22.pdb;14.045433152103811
